,CustomerID,Count,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Satisfaction Score,Churn Category,Avg Monthly GB Download,Unlimited Data,Total Long Distance Charges,Referred a Friend,Number of Referrals,Age,Under 30,Population
832,2834-SPCJV,1,Rough And Ready,95975,Male,0,1,0,52,1,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Electronic check,84.1,4348.65,Yes,1,75,6216,Competitor had better devices,1,Competitor,14,1,1995.2399999999998,1,1,40,0,
833,7890-VYYWG,1,Sutter,95982,Male,1,1,0,3,0,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,36.45,93.7,Yes,1,89,3766,Competitor had better devices,1,Competitor,20,1,0.0,1,1,67,0,
834,9907-SWKKF,1,Twain,95984,Female,1,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.05,25.05,Yes,1,65,4842,Competitor offered higher download speeds,1,Competitor,21,1,0.0,0,0,69,0,
835,0587-DMGBH,1,Willows,95988,Female,0,0,0,8,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,49.85,365.55,Yes,1,75,2269,Competitor offered higher download speeds,3,Competitor,25,0,302.32,0,0,48,0,
836,6397-JNZZG,1,Adin,96006,Female,1,1,0,43,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),55.55,2342.2,Yes,1,85,2573,Competitor offered higher download speeds,1,Competitor,21,1,0.0,1,1,70,0,
837,3523-QRQLL,1,Bieber,96009,Female,0,1,0,22,1,No,DSL,No,Yes,No,No,Yes,Yes,One year,1,Bank transfer (automatic),69.5,1498.2,Yes,1,94,5922,Competitor offered more data,2,Competitor,76,1,770.88,1,1,22,1,
838,0895-DQHEW,1,Burney,96013,Male,0,1,0,54,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.3,5278.15,Yes,1,77,4019,Competitor offered more data,1,Competitor,23,1,1914.8400000000001,1,1,47,0,
839,8149-RSOUN,1,Dorris,96023,Female,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.85,93.85,Yes,1,78,3014,Competitor offered more data,3,Competitor,12,1,16.15,0,0,49,0,
840,7250-EQKIY,1,Fort Jones,96032,Female,0,1,1,1,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,50.45,50.45,Yes,1,75,2426,Competitor made better offer,2,Competitor,29,1,9.73,1,1,47,0,
841,4013-UBXWQ,1,Hayfork,96041,Female,0,0,0,7,1,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,74.65,521.1,Yes,1,67,4612,Competitor made better offer,3,Competitor,19,1,341.74,0,0,33,0,
842,5519-NPHVG,1,Klamath River,96050,Female,0,0,0,12,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.2,1046.1,Yes,1,73,3975,Price too high,3,Price,24,0,153.0,0,0,53,0,
843,8849-GYOKR,1,Mineral,96063,Female,0,1,0,54,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),106.55,5763.3,Yes,1,90,4893,Product dissatisfaction,1,Dissatisfaction,21,1,476.82,1,2,59,0,
844,3148-BLQJT,1,Montague,96064,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.1,20.1,Yes,1,80,5747,Service dissatisfaction,1,Competitor,0,0,16.81,0,0,33,0,
845,0461-CVKMU,1,Oak Run,96069,Female,0,1,0,23,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,83.8,1900.25,Yes,1,80,5737,Lack of self-service on Website,1,Attitude,28,1,892.6300000000001,0,0,45,0,
846,8806-EAGWC,1,Old Station,96071,Male,0,0,0,3,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,55.15,159.15,Yes,1,78,5698,Network reliability,2,Dissatisfaction,51,1,68.31,0,0,25,1,
847,7779-LGOVN,1,Paskenta,96074,Male,1,1,0,10,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.65,856.65,Yes,1,84,4990,Limited range of services,1,Dissatisfaction,4,1,465.0,1,2,74,0,
848,9710-ZUSHQ,1,Red Bluff,96080,Female,1,0,0,37,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),106.75,4056.75,Yes,1,92,5849,Lack of affordable download/upload speed,1,Price,2,1,1548.45,0,0,77,0,
849,4183-WCSEP,1,Weaverville,96093,Male,0,0,0,31,1,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,78.45,2435.15,Yes,1,72,3091,Long distance charges,1,Price,20,0,1065.78,0,0,46,0,
850,5498-TXHLF,1,Whitmore,96096,Female,0,1,0,34,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,87.45,2874.15,Yes,1,98,3358,Extra data charges,3,Price,4,1,1386.52,1,1,39,0,
851,9722-UJOJR,1,Blairsden Graeagle,96103,Male,0,1,0,29,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.75,1974.8,Yes,1,73,2663,Price too high,1,Price,16,1,325.96,1,1,36,0,
852,3902-FOIGH,1,Doyle,96109,Male,1,1,0,12,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,101.35,1218.55,Yes,1,68,3967,Product dissatisfaction,1,Dissatisfaction,4,1,582.0,1,1,66,0,
853,6772-KSATR,1,Eagleville,96110,Male,0,0,0,1,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,81.7,81.7,Yes,1,83,5574,Service dissatisfaction,1,Dissatisfaction,28,1,9.81,0,0,31,0,
854,7112-OPOTK,1,Fort Bidwell,96112,Male,0,0,0,33,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,68.25,2171.15,Yes,1,100,5647,Lack of self-service on Website,2,Attitude,23,1,951.72,0,0,37,0,
855,4210-QFJMF,1,Lake City,96115,Female,0,0,0,4,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.15,317.25,Yes,1,68,5762,Network reliability,1,Competitor,23,1,147.64,0,0,41,0,
856,3318-OSATS,1,Sierra City,96125,Male,1,0,0,35,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.45,3474.05,Yes,1,91,2080,Don't know,2,Other,29,0,1228.5,0,0,70,0,
857,5828-AVIPD,1,Sierraville,96126,Male,0,1,0,19,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,1,Electronic check,100.95,1875.55,Yes,1,73,4072,Don't know,3,Other,51,1,112.66999999999999,1,1,29,1,
858,1086-LXKFY,1,Westwood,96137,Female,0,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.1,69.1,Yes,1,92,4779,Don't know,1,Other,19,1,16.55,1,1,46,0,
859,2636-ALXXZ,1,Tahoe Vista,96148,Female,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.6,69.6,Yes,1,74,2151,Poor expertise of online support,2,Dissatisfaction,10,1,45.8,0,0,68,0,
860,7774-OJSXI,1,South Lake Tahoe,96150,Male,0,0,0,31,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,103.45,3066.45,Yes,1,65,5387,Poor expertise of phone support,3,Dissatisfaction,30,1,287.37,0,0,53,0,
861,7786-WBJYI,1,Truckee,96161,Female,0,0,0,4,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),77.95,305.55,Yes,1,89,5365,Price too high,2,Competitor,26,1,123.8,0,0,31,0,
862,9885-CSMWE,1,Los Angeles,90007,Female,1,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,78.45,78.45,Yes,1,67,2139,Product dissatisfaction,1,Dissatisfaction,13,1,18.37,0,0,65,0,
863,5016-ETTFF,1,Los Angeles,90016,Male,0,0,0,10,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,29.5,255.25,Yes,1,69,3797,Service dissatisfaction,3,Dissatisfaction,30,0,0.0,0,0,46,0,
864,3866-MDTUB,1,Los Angeles,90017,Female,0,0,0,2,1,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,70.75,146.9,Yes,1,72,3257,Lack of self-service on Website,1,Attitude,10,1,53.86,0,0,64,0,
865,8058-JMEQO,1,Los Angeles,90020,Female,1,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.45,762.5,Yes,1,95,3543,Network reliability,3,Competitor,21,1,116.19,0,0,76,0,
866,0697-ZMSWS,1,Los Angeles,90023,Male,0,0,0,4,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.65,338.9,Yes,1,87,2330,Limited range of services,1,Dissatisfaction,53,1,27.64,0,0,19,1,
867,7657-DYEPJ,1,Los Angeles,90024,Male,1,0,0,38,1,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,1,Credit card (automatic),70.15,2497.35,Yes,1,82,2645,Lack of affordable download/upload speed,3,Price,30,1,218.5,0,0,73,0,
868,8276-MQBYC,1,Los Angeles,90028,Male,1,0,0,51,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,97.8,4913.3,Yes,1,81,6204,Long distance charges,2,Price,11,1,993.9899999999999,0,0,70,0,
869,7593-XFKDI,1,Los Angeles,90031,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,46.3,46.3,Yes,1,73,3017,Extra data charges,1,Price,21,1,48.22,0,0,39,0,
870,0337-CNPZE,1,Los Angeles,90033,Female,0,0,0,41,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.3,4443.45,Yes,1,85,5383,Price too high,2,Price,22,0,427.63,0,0,63,0,
871,1513-XNPPH,1,Los Angeles,90037,Female,0,0,0,12,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,89.4,1095.65,Yes,1,79,5047,Product dissatisfaction,1,Dissatisfaction,9,1,209.52,0,0,36,0,
872,6015-VVHHE,1,Los Angeles,90039,Female,1,0,0,5,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),83.15,446.05,Yes,1,96,2516,Service dissatisfaction,3,Dissatisfaction,25,1,209.14999999999998,0,0,68,0,
873,6347-DCUIK,1,Los Angeles,90043,Male,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.15,811.8,Yes,1,90,4231,Lack of self-service on Website,1,Attitude,85,1,292.4,0,0,28,1,
874,0897-FEGMU,1,Los Angeles,90048,Female,0,1,0,11,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.5,1056.95,Yes,1,84,5286,Network reliability,3,Dissatisfaction,26,1,341.88,1,1,43,0,
875,7663-RGWBC,1,Los Angeles,90049,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,44.15,44.15,Yes,1,97,4773,Don't know,1,Other,10,1,8.77,0,0,44,0,
876,1120-BMWUB,1,Los Angeles,90056,Female,0,0,0,16,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,53.9,834.15,Yes,1,65,5091,Don't know,3,Other,8,0,109.76,0,0,36,0,
877,9124-LHCJQ,1,Los Angeles,90057,Female,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,85.45,85.45,Yes,1,100,2318,Price too high,1,Price,27,1,31.03,0,0,22,1,
878,2235-ZGKPT,1,Los Angeles,90062,Female,0,1,1,4,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,50.85,239.55,Yes,1,90,5386,Product dissatisfaction,1,Dissatisfaction,22,1,51.52,1,1,36,0,
879,3891-PUQOD,1,Los Angeles,90063,Female,0,0,1,1,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,59.2,59.2,Yes,1,65,5020,Service dissatisfaction,1,Dissatisfaction,24,1,13.58,0,0,40,0,
880,0689-NKYLF,1,Los Angeles,90066,Male,0,0,0,13,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,83.2,1060.6,Yes,1,86,4028,Lack of self-service on Website,2,Attitude,18,1,460.2,0,0,42,0,
881,3658-KIBGF,1,Los Angeles,90068,Female,0,0,0,1,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,54.9,54.9,Yes,1,89,2833,Network reliability,1,Dissatisfaction,58,1,44.36,0,0,19,1,
882,5519-YLDGW,1,Los Angeles,90071,Female,0,1,0,21,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.9,2254.2,Yes,1,91,3769,Limited range of services,1,Dissatisfaction,16,1,25.41,1,1,57,0,
883,4946-EDSEW,1,Compton,90221,Female,0,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.25,180.3,Yes,1,69,5638,Lack of affordable download/upload speed,1,Attitude,0,0,319.11,1,1,35,0,
884,2516-VQRRV,1,Culver City,90230,Female,1,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,75.45,158.4,Yes,1,65,3350,Long distance charges,3,Price,25,1,46.92,0,0,77,0,
885,7580-UGXNC,1,Culver City,90232,Female,1,0,0,2,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,54.85,104.2,Yes,1,96,3016,Extra data charges,1,Price,6,1,51.48,0,0,73,0,
886,5178-LMXOP,1,Gardena,90248,Male,1,1,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.1,95.1,Yes,1,70,5795,Price too high,1,Price,11,1,4.89,1,1,71,0,
887,8185-UPYBR,1,Hermosa Beach,90254,Male,0,1,0,6,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.5,438,Yes,1,88,5838,Product dissatisfaction,1,Dissatisfaction,13,1,127.38,1,4,33,0,
888,4585-HETAI,1,Huntington Park,90255,Female,0,1,0,4,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,73.75,325.45,Yes,1,83,5026,Service dissatisfaction,1,Dissatisfaction,58,1,193.92,1,5,25,1,
889,7526-BEZQB,1,Lawndale,90260,Male,0,0,0,12,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.05,1148.1,Yes,1,89,2577,Lack of self-service on Website,1,Attitude,25,1,536.52,0,0,39,0,
890,4951-UKAAQ,1,Inglewood,90302,Female,0,0,0,4,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,88.95,355.2,Yes,1,72,5948,Network reliability,1,Dissatisfaction,51,0,193.28,0,0,30,0,
891,2108-YKQTY,1,Santa Monica,90403,Female,0,0,0,4,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),50.7,151.3,Yes,1,90,4930,Don't know,3,Other,30,1,39.24,0,0,42,0,
892,4918-QLLIW,1,Santa Monica,90405,Male,0,0,0,3,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Credit card (automatic),53.4,188.7,Yes,1,65,2755,Don't know,2,Other,82,1,143.04,0,0,23,1,
893,7056-IMHCC,1,Torrance,90501,Male,1,1,0,53,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,101.9,5549.4,Yes,1,94,5884,Price too high,1,Price,6,1,420.82,1,1,69,0,
894,1625-JAIIY,1,Torrance,90505,Female,0,1,0,68,1,Yes,Fiber optic,No,No,No,No,Yes,No,One year,1,Electronic check,83.0,5685.8,Yes,1,86,4714,Product dissatisfaction,1,Dissatisfaction,5,1,3008.32,1,1,42,0,
895,2947-DOMLJ,1,Buena Park,90621,Male,0,0,1,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,50.6,50.6,Yes,1,82,3677,Service dissatisfaction,1,Dissatisfaction,13,1,11.86,0,0,47,0,
896,4112-LUEIZ,1,La Palma,90623,Male,0,0,0,10,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.5,863.1,Yes,1,84,4206,Lack of self-service on Website,3,Attitude,2,1,127.8,0,0,55,0,
897,4510-HIMLV,1,La Habra,90631,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.8,69.8,Yes,1,90,4154,Network reliability,2,Dissatisfaction,25,0,22.86,0,0,50,0,
898,8749-JMNKX,1,Montebello,90640,Male,1,1,0,51,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),93.8,4750.95,Yes,1,83,4788,Limited range of services,1,Dissatisfaction,30,1,1129.14,1,1,80,0,
899,2430-USGXP,1,Santa Fe Springs,90670,Male,0,1,0,24,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.05,2391.8,Yes,1,66,4766,Lack of affordable download/upload speed,1,Price,23,1,830.8799999999999,1,1,44,0,
900,5955-ERIHD,1,Lakewood,90712,Male,0,1,0,18,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.7,1687.95,Yes,1,72,2206,Long distance charges,1,Price,20,1,566.8199999999999,1,1,53,0,
901,0917-EZOLA,1,Lakewood,90713,Male,1,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),104.15,7689.95,Yes,1,74,5925,Extra data charges,3,Price,2,1,434.16,0,0,66,0,
902,5949-EBSQK,1,Sunset Beach,90742,Male,0,1,1,4,1,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,0,Credit card (automatic),61.45,229.55,Yes,1,83,2131,Price too high,2,Price,21,1,108.96,1,4,44,0,
903,7274-RTAPZ,1,Long Beach,90804,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.55,90.55,Yes,1,89,3898,Product dissatisfaction,1,Dissatisfaction,48,1,7.15,0,0,20,1,
904,0311-UNPFF,1,Long Beach,90807,Female,0,0,0,26,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),88.8,2274.35,Yes,1,82,4910,Service dissatisfaction,2,Dissatisfaction,22,0,990.3400000000001,0,0,58,0,
905,3834-XUIFC,1,Long Beach,90814,Male,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,85.2,602.55,Yes,1,86,3905,Lack of self-service on Website,1,Attitude,26,1,131.81,0,0,23,1,
906,8414-MYSHR,1,Arcadia,91007,Male,1,0,0,5,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.4,449.75,Yes,1,78,2834,Network reliability,1,Dissatisfaction,11,1,22.95,0,0,79,0,
907,7599-FKVXZ,1,South Pasadena,91030,Male,0,1,0,42,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),106.15,4512.7,Yes,1,93,2265,Don't know,1,Other,21,1,101.22,1,1,54,0,
908,8229-TNIQA,1,Pasadena,91105,Female,0,0,0,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.3,196.95,Yes,1,99,3443,Don't know,2,Other,20,1,159.6,0,0,36,0,
909,6221-AVQYL,1,Glendale,91203,Male,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.25,131.05,Yes,1,78,2919,Price too high,1,Price,15,1,5.92,0,0,37,0,
910,7743-EXURX,1,Glendale,91208,Male,0,1,1,8,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,51.05,415.05,Yes,1,77,3758,Product dissatisfaction,1,Dissatisfaction,20,1,30.8,1,1,47,0,
911,5569-KGJHX,1,Canoga Park,91303,Female,0,1,0,9,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),85.35,754.65,Yes,1,95,2445,Service dissatisfaction,3,Dissatisfaction,5,0,127.89000000000001,1,1,63,0,
912,4988-IQIGL,1,Canoga Park,91304,Male,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.35,75.35,Yes,1,92,4403,Lack of self-service on Website,3,Attitude,18,1,28.49,0,0,80,0,
913,7730-IUTDZ,1,Chatsworth,91311,Male,0,0,0,43,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,75.2,3198.6,Yes,1,68,4673,Network reliability,1,Dissatisfaction,11,1,1462.0,0,0,63,0,
914,0426-TIRNE,1,Encino,91316,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.9,20.9,Yes,1,97,5527,Limited range of services,3,Dissatisfaction,0,0,15.51,0,0,54,0,
915,7587-RZNME,1,Valencia,91355,Male,0,0,0,3,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,43.3,123.65,Yes,1,91,4849,Lack of affordable download/upload speed,3,Price,41,1,146.52,0,0,23,1,
916,0748-RDGGM,1,Tarzana,91356,Male,0,1,0,70,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),109.5,7534.65,Yes,1,82,6136,Long distance charges,2,Price,26,1,2774.1000000000004,1,1,38,0,
917,4706-AXVKM,1,Stevenson Ranch,91381,Female,1,0,0,11,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),84.8,906.85,Yes,1,67,5118,Extra data charges,2,Price,5,1,45.099999999999994,0,0,78,0,
918,5889-JTMUL,1,Castaic,91384,Female,1,1,0,50,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,95.05,4888.7,Yes,1,92,5863,Price too high,3,Price,4,0,1578.0,1,1,67,0,
919,9026-RNUJS,1,Van Nuys,91401,Male,1,0,0,5,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,50.35,237.25,Yes,1,81,4618,Product dissatisfaction,1,Dissatisfaction,28,1,93.45,0,0,73,0,
920,3746-EUBYR,1,Panorama City,91402,Male,0,1,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.6,74.6,Yes,1,75,5861,Service dissatisfaction,1,Competitor,3,1,44.73,1,1,63,0,
921,2332-EFBJY,1,Sherman Oaks,91403,Male,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.7,342.4,Yes,1,82,3438,Lack of self-service on Website,1,Price,0,0,91.84,0,0,35,0,
922,9474-PHLYD,1,Sherman Oaks,91423,Female,0,0,0,15,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,59.45,892.65,Yes,1,68,5129,Network reliability,1,Dissatisfaction,48,1,545.1,0,0,25,1,
923,2165-VOEGB,1,Burbank,91501,Female,0,0,0,46,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),105.2,4822.85,Yes,1,99,3322,Don't know,2,Other,71,1,1979.84,0,0,23,1,
924,2219-MVUSO,1,North Hollywood,91601,Male,0,0,0,8,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.15,438.4,Yes,1,100,3721,Don't know,2,Other,5,1,284.24,0,0,59,0,
925,8914-RBTSB,1,Valley Village,91607,Male,0,1,0,31,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,0,Electronic check,93.8,3019.5,Yes,1,79,4115,Don't know,1,Other,17,0,65.72,1,1,62,0,
926,0963-ZBDRN,1,Claremont,91711,Male,0,0,0,32,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,96.2,3183.4,Yes,1,93,3606,Attitude of support person,3,Attitude,26,1,806.72,0,0,45,0,
927,7594-RQHXR,1,Covina,91722,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.6,79.6,Yes,1,94,3108,Deceased,2,Other,52,1,21.72,0,0,20,1,
928,6331-EWIEB,1,El Monte,91731,Male,0,0,0,20,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.25,1734.5,Yes,1,92,2414,Moved,2,Other,25,1,27.200000000000003,0,0,49,0,
929,5998-VVEJY,1,Glendora,91741,Male,0,0,0,26,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,80.5,2088.8,Yes,1,72,2729,Moved,3,Other,22,1,628.16,0,0,34,0,
930,1624-NALOJ,1,La Puente,91744,Male,1,0,0,5,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,89.8,502.6,Yes,1,88,2960,Moved,1,Other,12,1,181.8,0,0,75,0,
931,4317-VTEOA,1,Rowland Heights,91748,Male,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,50.75,50.75,Yes,1,93,5355,Competitor had better devices,2,Competitor,3,1,43.03,0,0,61,0,
932,1670-SVOWZ,1,Mira Loma,91752,Female,0,1,0,14,1,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),89.65,1208.35,Yes,1,98,2504,Competitor offered higher download speeds,1,Competitor,3,0,106.68,1,1,57,0,
933,7541-YLXCL,1,Pomona,91767,Male,0,0,0,36,1,No,DSL,No,Yes,No,Yes,No,Yes,One year,1,Mailed check,65.4,2498.4,Yes,1,71,5220,Don't know,1,Other,85,1,954.36,0,0,25,1,
934,0260-ZDLGK,1,San Dimas,91773,Female,0,0,1,9,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,72.9,651.4,Yes,1,65,3585,Competitor made better offer,1,Competitor,11,1,319.41,0,0,50,0,
935,8722-NGNBH,1,Walnut,91789,Male,0,0,0,5,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,0,Mailed check,40.0,223.45,Yes,1,80,3125,Competitor had better devices,1,Competitor,59,1,0.0,0,0,25,1,
936,6210-KBBPI,1,West Covina,91790,Male,1,0,0,9,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.45,919.4,Yes,1,93,2313,Competitor had better devices,1,Competitor,15,1,95.94,0,0,67,0,
937,0133-BMFZO,1,Alhambra,91803,Female,0,0,0,2,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,86.25,181.65,Yes,1,94,3529,Competitor offered higher download speeds,2,Competitor,16,1,73.62,0,0,40,0,
